date,area_name,area_id,Temperature,Pressure,Precipitation,season
2028-05,Jabal Shayeb Al-Banat,N/A,26.31351055,1013.25,6.950234718,Spring
2028-06,Jabal Shayeb Al-Banat,N/A,29.11314784,1013.25,0.2935598941,Summer
2028-07,Jabal Shayeb Al-Banat,N/A,30.56567564,1013.25,0,Summer
2028-08,Jabal Shayeb Al-Banat,N/A,30.61680095,1013.25,3.20E-16,Summer
2028-09,Jabal Shayeb Al-Banat,N/A,28.69559724,1013.25,6.44E-04,Autumn
2028-10,Jabal Shayeb Al-Banat,N/A,25.64894252,1013.25,1.814818692,Autumn
2028-11,Jabal Shayeb Al-Banat,N/A,20.92218955,1013.25,2.760937679,Autumn
2028-12,Jabal Shayeb Al-Banat,N/A,16.53875618,1013.25,0.5345287255,Winter
2029-01,Jabal Shayeb Al-Banat,N/A,14.61987465,1013.25,1.694941526,Winter
2029-02,Jabal Shayeb Al-Banat,N/A,15.62029173,1013.25,1.359916417,Winter
2029-03,Jabal Shayeb Al-Banat,N/A,18.84522997,1013.25,11.33178583,Spring
2029-04,Jabal Shayeb Al-Banat,N/A,22.52595323,1013.25,4.917127145,Spring
2029-05,Jabal Shayeb Al-Banat,N/A,26.53509494,1013.25,14.75860356,Spring
2029-06,Jabal Shayeb Al-Banat,N/A,29.22531138,1013.25,0.1250255634,Summer
2029-07,Jabal Shayeb Al-Banat,N/A,30.3677023,1013.25,0,Summer
2029-08,Jabal Shayeb Al-Banat,N/A,31.07362994,1013.25,0,Summer
2029-09,Jabal Shayeb Al-Banat,N/A,28.85270502,1013.25,0.03273292867,Autumn
2029-10,Jabal Shayeb Al-Banat,N/A,25.42245799,1013.25,1.426250308,Autumn
2029-11,Jabal Shayeb Al-Banat,N/A,21.21883011,1013.25,1.534723097,Autumn
2029-12,Jabal Shayeb Al-Banat,N/A,16.64686189,1013.25,1.087931434,Winter
2030-01,Jabal Shayeb Al-Banat,N/A,14.71753951,1013.25,2.691148666,Winter
2030-02,Jabal Shayeb Al-Banat,N/A,16.71323838,1013.25,1.955574959,Winter
2030-03,Jabal Shayeb Al-Banat,N/A,18.66827308,1013.25,3.874130979,Spring
2030-04,Jabal Shayeb Al-Banat,N/A,22.34835784,1013.25,5.632069602,Spring
2030-05,Jabal Shayeb Al-Banat,N/A,26.4891773,1013.25,4.890625352,Spring
2030-06,Jabal Shayeb Al-Banat,N/A,29.51711158,1013.25,0.1210812521,Summer
2030-07,Jabal Shayeb Al-Banat,N/A,30.28968529,1013.25,0,Summer
2030-08,Jabal Shayeb Al-Banat,N/A,30.85425255,1013.25,1.30E-16,Summer
2030-09,Jabal Shayeb Al-Banat,N/A,28.82440512,1013.25,0.009038145186,Autumn
2030-10,Jabal Shayeb Al-Banat,N/A,25.89145961,1013.25,2.464814837,Autumn
2030-11,Jabal Shayeb Al-Banat,N/A,21.44220253,1013.25,1.530406848,Autumn
2030-12,Jabal Shayeb Al-Banat,N/A,16.58056343,1013.25,3.597948022,Winter
2026-01,Al-Maghara Mountain,N/A,14.22275606,1013.25,17.07505212,Winter
2026-02,Al-Maghara Mountain,N/A,14.71268715,1013.25,13.39655706,Winter
2026-03,Al-Maghara Mountain,N/A,17.02764512,1013.25,13.24659991,Spring
2026-04,Al-Maghara Mountain,N/A,20.27192177,1013.25,7.668554456,Spring
2026-05,Al-Maghara Mountain,N/A,23.31659455,1013.25,2.971827923,Spring
2026-06,Al-Maghara Mountain,N/A,26.54034615,1013.25,0.1632598796,Summer
2026-07,Al-Maghara Mountain,N/A,28.19656374,1013.25,6.56E-06,Summer
2026-08,Al-Maghara Mountain,N/A,28.82799251,1013.25,4.67E-04,Summer
2026-09,Al-Maghara Mountain,N/A,26.85802108,1013.25,0.1721465635,Autumn
2026-10,Al-Maghara Mountain,N/A,24.19673843,1013.25,1.927863529,Autumn
2026-11,Al-Maghara Mountain,N/A,20.39707512,1013.25,8.697700381,Autumn
2026-12,Al-Maghara Mountain,N/A,15.77661481,1013.25,17.79872407,Winter
2027-01,Al-Maghara Mountain,N/A,13.82204635,1013.25,16.89633458,Winter
2027-02,Al-Maghara Mountain,N/A,14.99275416,1013.25,13.30345675,Winter
2027-03,Al-Maghara Mountain,N/A,16.74012439,1013.25,16.3181261,Spring
2027-04,Al-Maghara Mountain,N/A,19.92573023,1013.25,4.832152007,Spring
2027-05,Al-Maghara Mountain,N/A,23.34510472,1013.25,2.139209959,Spring
2027-06,Al-Maghara Mountain,N/A,26.34105911,1013.25,0.06832955593,Summer
2027-07,Al-Maghara Mountain,N/A,28.42728838,1013.25,8.12E-05,Summer
2027-08,Al-Maghara Mountain,N/A,28.73576514,1013.25,2.38E-16,Summer
2027-09,Al-Maghara Mountain,N/A,26.90675036,1013.25,0.03192504141,Autumn
2027-10,Al-Maghara Mountain,N/A,24.25602431,1013.25,3.976378298,Autumn
2027-11,Al-Maghara Mountain,N/A,20.27466997,1013.25,10.065333,Autumn
2027-12,Al-Maghara Mountain,N/A,16.49293286,1013.25,17.52561427,Winter
2028-01,Al-Maghara Mountain,N/A,14.20772232,1013.25,15.35206334,Winter
2028-02,Al-Maghara Mountain,N/A,14.8515334,1013.25,13.48752691,Winter
2028-03,Al-Maghara Mountain,N/A,17.113811,1013.25,12.85462156,Spring
2028-04,Al-Maghara Mountain,N/A,20.02432509,1013.25,8.633396572,Spring
2028-05,Al-Maghara Mountain,N/A,23.22500693,1013.25,2.894737449,Spring
2028-06,Al-Maghara Mountain,N/A,26.2608433,1013.25,0.004072599085,Summer
2028-07,Al-Maghara Mountain,N/A,28.45047881,1013.25,8.38E-04,Summer
2028-08,Al-Maghara Mountain,N/A,28.73212509,1013.25,7.97E-19,Summer
2028-09,Al-Maghara Mountain,N/A,26.91956144,1013.25,0.2240755532,Autumn
2028-10,Al-Maghara Mountain,N/A,24.54685116,1013.25,3.243783128,Autumn
2028-11,Al-Maghara Mountain,N/A,20.17482487,1013.25,11.87598785,Autumn
2028-12,Al-Maghara Mountain,N/A,16.19516236,1013.25,14.85549344,Winter
2029-01,Al-Maghara Mountain,N/A,14.20658831,1013.25,17.60264746,Winter
2029-02,Al-Maghara Mountain,N/A,14.51362954,1013.25,16.61455831,Winter
2029-03,Al-Maghara Mountain,N/A,16.98836701,1013.25,14.04374839,Spring
2029-04,Al-Maghara Mountain,N/A,20.03964298,1013.25,8.192125629,Spring
2029-05,Al-Maghara Mountain,N/A,23.32354698,1013.25,2.872517727,Spring
2029-06,Al-Maghara Mountain,N/A,26.21783346,1013.25,0.00376967871,Summer
2029-07,Al-Maghara Mountain,N/A,28.5180982,1013.25,1.39E-04,Summer
2029-08,Al-Maghara Mountain,N/A,29.07794079,1013.25,1.14E-18,Summer
2029-09,Al-Maghara Mountain,N/A,27.00190917,1013.25,0.06571127302,Autumn
2029-10,Al-Maghara Mountain,N/A,24.31463031,1013.25,4.056484471,Autumn
2029-11,Al-Maghara Mountain,N/A,20.51813489,1013.25,8.099795161,Autumn
2029-12,Al-Maghara Mountain,N/A,16.4316505,1013.25,18.86954503,Winter
2030-01,Al-Maghara Mountain,N/A,14.14644559,1013.25,17.75952583,Winter
2030-02,Al-Maghara Mountain,N/A,15.37536956,1013.25,12.33393791,Winter
2030-03,Al-Maghara Mountain,N/A,16.77860012,1013.25,14.18648461,Spring
2030-04,Al-Maghara Mountain,N/A,19.78978076,1013.25,5.457015106,Spring
2030-05,Al-Maghara Mountain,N/A,23.22811072,1013.25,3.047445628,Spring
2030-06,Al-Maghara Mountain,N/A,26.42175331,1013.25,0.008691389126,Summer
2030-07,Al-Maghara Mountain,N/A,28.3872391,1013.25,3.50E-05,Summer
2030-08,Al-Maghara Mountain,N/A,28.80712267,1013.25,9.63E-19,Summer
2030-09,Al-Maghara Mountain,N/A,27.16831382,1013.25,0.1406883064,Autumn
2030-10,Al-Maghara Mountain,N/A,24.69023139,1013.25,3.85522375,Autumn
2030-11,Al-Maghara Mountain,N/A,20.7895382,1013.25,10.29911351,Autumn
2030-12,Al-Maghara Mountain,N/A,16.16644676,1013.25,15.89752259,Winter
2026-01,Wadi Qena,N/A,13.91239644,1013.25,0.5899106587,Winter
2026-02,Wadi Qena,N/A,15.34284104,1013.25,0.1623512318,Winter
2026-03,Wadi Qena,N/A,18.49342616,1013.25,3.400518382,Spring
2026-04,Wadi Qena,N/A,22.98155091,1013.25,5.259821103,Spring
2026-05,Wadi Qena,N/A,26.76150424,1013.25,3.421204313,Spring
2026-06,Wadi Qena,N/A,29.51739303,1013.25,0.8222349086,Summer
2026-07,Wadi Qena,N/A,30.0444067,1013.25,0,Summer
2026-08,Wadi Qena,N/A,30.4988841,1013.25,4.95E-17,Summer
2026-09,Wadi Qena,N/A,28.38126708,1013.25,0.001265394198,Autumn
2026-10,Wadi Qena,N/A,25.17359768,1013.25,1.64E-05,Autumn
2026-11,Wadi Qena,N/A,20.58530577,1013.25,0.1810126251,Autumn
2026-12,Wadi Qena,N/A,15.31467498,1013.25,1.032904496,Winter
2027-01,Wadi Qena,N/A,13.63304618,1013.25,0.7505050066,Winter
2027-02,Wadi Qena,N/A,15.75997495,1013.25,0.8458472077,Winter
2027-03,Wadi Qena,N/A,18.10530673,1013.25,3.325534291,Spring
2027-04,Wadi Qena,N/A,22.5264537,1013.25,3.607518642,Spring
2027-05,Wadi Qena,N/A,26.83399036,1013.25,5.780001344,Spring
2027-06,Wadi Qena,N/A,29.49994339,1013.25,0.3682921122,Summer
2027-07,Wadi Qena,N/A,30.20418106,1013.25,0,Summer
2027-08,Wadi Qena,N/A,30.47330999,1013.25,2.70E-16,Summer
2027-09,Wadi Qena,N/A,28.60357348,1013.25,4.41E-04,Autumn
2027-10,Wadi Qena,N/A,25.29813825,1013.25,3.30E-08,Autumn
2027-11,Wadi Qena,N/A,20.52558622,1013.25,0.07409833556,Autumn
2027-12,Wadi Qena,N/A,16.03030099,1013.25,0.2382947899,Winter
2028-01,Wadi Qena,N/A,14.06055156,1013.25,0.3592944112,Winter
2028-02,Wadi Qena,N/A,15.36393912,1013.25,0.5521346821,Winter
2028-03,Wadi Qena,N/A,18.67885277,1013.25,0.770610697,Spring
2028-04,Wadi Qena,N/A,22.66972538,1013.25,8.705014342,Spring
2028-05,Wadi Qena,N/A,26.5837936,1013.25,6.174568758,Spring
2028-06,Wadi Qena,N/A,29.20972257,1013.25,0.08223274903,Summer
2028-07,Wadi Qena,N/A,30.4213686,1013.25,0,Summer
2028-08,Wadi Qena,N/A,30.43772402,1013.25,5.52E-16,Summer
2028-09,Wadi Qena,N/A,28.50086696,1013.25,2.07E-20,Autumn
2028-10,Wadi Qena,N/A,25.53404217,1013.25,1.78E-05,Autumn
2028-11,Wadi Qena,N/A,20.39452575,1013.25,0.3474407652,Autumn
2028-12,Wadi Qena,N/A,15.79546741,1013.25,0.2206720657,Winter
2029-01,Wadi Qena,N/A,13.81719584,1013.25,0.7611700912,Winter
2029-02,Wadi Qena,N/A,15.07643716,1013.25,0.6732450949,Winter
2029-03,Wadi Qena,N/A,18.58627454,1013.25,5.368545196,Spring
2029-04,Wadi Qena,N/A,22.61753807,1013.25,4.606576901,Spring
2029-05,Wadi Qena,N/A,26.77328815,1013.25,18.33379985,Spring
2029-06,Wadi Qena,N/A,29.23346422,1013.25,0.05202297911,Summer
2029-07,Wadi Qena,N/A,30.26881678,1013.25,0,Summer
2029-08,Wadi Qena,N/A,30.90698198,1013.25,0,Summer
2029-09,Wadi Qena,N/A,28.60179326,1013.25,1.41E-17,Autumn
2029-10,Wadi Qena,N/A,25.30318431,1013.25,9.13E-06,Autumn
2029-11,Wadi Qena,N/A,20.72052461,1013.25,0.1440679129,Autumn
2029-12,Wadi Qena,N/A,15.82804791,1013.25,0.4040729907,Winter
2030-01,Wadi Qena,N/A,13.88111699,1013.25,1.422592609,Winter
2030-02,Wadi Qena,N/A,16.1259909,1013.25,0.5836844186,Winter
2030-03,Wadi Qena,N/A,18.28744313,1013.25,0.8240328961,Spring
2030-04,Wadi Qena,N/A,22.32632102,1013.25,2.403797154,Spring
2030-05,Wadi Qena,N/A,26.75420634,1013.25,5.674016983,Spring
2030-06,Wadi Qena,N/A,29.55417567,1013.25,0.08696151386,Summer
2030-07,Wadi Qena,N/A,30.12695789,1013.25,0,Summer
2030-08,Wadi Qena,N/A,30.62898565,1013.25,5.84E-18,Summer
2030-09,Wadi Qena,N/A,28.66096477,1013.25,5.62E-04,Autumn
2030-10,Wadi Qena,N/A,25.74607508,1013.25,6.26E-04,Autumn
2030-11,Wadi Qena,N/A,20.98055991,1013.25,0.1148257128,Autumn
2030-12,Wadi Qena,N/A,15.78773019,1013.25,0.9488835915,Winter
2026-01,Galala Mountain North,N/A,13.1250405,1013.25,2.290698569,Winter
2026-02,Galala Mountain North,N/A,14.24672249,1013.25,1.657470713,Winter
2026-03,Galala Mountain North,N/A,17.11851756,1013.25,6.418528687,Spring
2026-04,Galala Mountain North,N/A,21.40354608,1013.25,5.303586304,Spring
2026-05,Galala Mountain North,N/A,25.05311161,1013.25,1.446449966,Spring
2026-06,Galala Mountain North,N/A,27.96052235,1013.25,0.2073806456,Summer
2026-07,Galala Mountain North,N/A,28.6600221,1013.25,3.27E-15,Summer
2026-08,Galala Mountain North,N/A,29.25030736,1013.25,2.24E-16,Summer
2026-09,Galala Mountain North,N/A,27.16228085,1013.25,0.03643741067,Autumn
2026-10,Galala Mountain North,N/A,24.0911057,1013.25,0.4926412779,Autumn
2026-11,Galala Mountain North,N/A,19.6113797,1013.25,1.071341095,Autumn
2026-12,Galala Mountain North,N/A,14.63155597,1013.25,3.006626585,Winter
2027-01,Galala Mountain North,N/A,12.83896463,1013.25,2.006772963,Winter
2027-02,Galala Mountain North,N/A,14.70347756,1013.25,3.072038091,Winter
2027-03,Galala Mountain North,N/A,16.82768217,1013.25,5.916152984,Spring
2027-04,Galala Mountain North,N/A,20.93520372,1013.25,3.995417035,Spring
2027-05,Galala Mountain North,N/A,25.07868393,1013.25,1.927102108,Spring
2027-06,Galala Mountain North,N/A,27.76952097,1013.25,0.06637195642,Summer
2027-07,Galala Mountain North,N/A,28.83253925,1013.25,1.30E-15,Summer
2027-08,Galala Mountain North,N/A,29.14507081,1013.25,9.23E-16,Summer
2027-09,Galala Mountain North,N/A,27.25709401,1013.25,0.007375936712,Autumn
2027-10,Galala Mountain North,N/A,24.19999954,1013.25,0.4606978329,Autumn
2027-11,Galala Mountain North,N/A,19.58001421,1013.25,0.5372890205,Autumn
2027-12,Galala Mountain North,N/A,15.28105423,1013.25,1.055657568,Winter
2028-01,Galala Mountain North,N/A,13.19641907,1013.25,1.39605294,Winter
2028-02,Galala Mountain North,N/A,14.39004328,1013.25,2.710611726,Winter
2028-03,Galala Mountain North,N/A,17.33115773,1013.25,3.78324446,Spring
2028-04,Galala Mountain North,N/A,21.05666581,1013.25,5.962562382,Spring
2028-05,Galala Mountain North,N/A,24.86636041,1013.25,2.392486136,Spring
2028-06,Galala Mountain North,N/A,27.59267295,1013.25,0.004968061446,Summer
2028-07,Galala Mountain North,N/A,28.98951496,1013.25,2.05E-19,Summer
2028-08,Galala Mountain North,N/A,29.13367554,1013.25,1.14E-16,Summer
2028-09,Galala Mountain North,N/A,27.26821049,1013.25,0.005663271643,Autumn
2028-10,Galala Mountain North,N/A,24.45374568,1013.25,4.239095061,Autumn
2028-11,Galala Mountain North,N/A,19.46567077,1013.25,1.559338053,Autumn
2028-12,Galala Mountain North,N/A,15.08944024,1013.25,0.959964721,Winter
2029-01,Galala Mountain North,N/A,13.0379605,1013.25,2.588227167,Winter
2029-02,Galala Mountain North,N/A,14.0793012,1013.25,3.256633874,Winter
2029-03,Galala Mountain North,N/A,17.25824046,1013.25,9.197224151,Spring
2029-04,Galala Mountain North,N/A,21.07163979,1013.25,4.544701499,Spring
2029-05,Galala Mountain North,N/A,25.09470837,1013.25,3.950360493,Spring
2029-06,Galala Mountain North,N/A,27.59029912,1013.25,0.005906247585,Summer
2029-07,Galala Mountain North,N/A,28.94262302,1013.25,8.75E-16,Summer
2029-08,Galala Mountain North,N/A,29.57746414,1013.25,0,Summer
2029-09,Galala Mountain North,N/A,27.33009743,1013.25,2.42E-04,Autumn
2029-10,Galala Mountain North,N/A,24.21796802,1013.25,0.08152949322,Autumn
2029-11,Galala Mountain North,N/A,19.82629827,1013.25,0.6584244313,Autumn
2029-12,Galala Mountain North,N/A,15.145151,1013.25,1.46382912,Winter
2030-01,Galala Mountain North,N/A,13.03405161,1013.25,3.899293372,Winter
2030-02,Galala Mountain North,N/A,14.9828185,1013.25,2.498361214,Winter
2030-03,Galala Mountain North,N/A,16.9873831,1013.25,2.985585541,Spring
2030-04,Galala Mountain North,N/A,20.77254423,1013.25,1.862720875,Spring
2030-05,Galala Mountain North,N/A,25.00495626,1013.25,2.534208702,Spring
2030-06,Galala Mountain North,N/A,27.81137019,1013.25,0.005880956593,Summer
2030-07,Galala Mountain North,N/A,28.82129931,1013.25,0,Summer
2030-08,Galala Mountain North,N/A,29.24707962,1013.25,0,Summer
2030-09,Galala Mountain North,N/A,27.44838041,1013.25,0.04568402486,Autumn
2030-10,Galala Mountain North,N/A,24.60673322,1013.25,2.801845938,Autumn
2030-11,Galala Mountain North,N/A,20.08190286,1013.25,0.9694670166,Autumn
2030-12,Galala Mountain North,N/A,15.06135166,1013.25,1.221946829,Winter
2026-01,AL-Qasima,N/A,13.88945923,1013.25,9.015494965,Winter
2026-02,AL-Qasima,N/A,14.58020806,1013.25,7.517278488,Winter
2026-03,AL-Qasima,N/A,17.13333252,1013.25,7.89135658,Spring
2026-04,AL-Qasima,N/A,20.77215214,1013.25,6.048329697,Spring
2026-05,AL-Qasima,N/A,24.10728503,1013.25,2.946064144,Spring
2026-06,AL-Qasima,N/A,27.27949099,1013.25,0.4626298998,Summer
2026-07,AL-Qasima,N/A,28.88246868,1013.25,5.91E-18,Summer
2026-08,AL-Qasima,N/A,29.5038917,1013.25,5.35E-16,Summer
2026-09,AL-Qasima,N/A,27.51141062,1013.25,0.2423967139,Autumn
2026-10,AL-Qasima,N/A,24.51496823,1013.25,1.232596452,Autumn
2026-11,AL-Qasima,N/A,20.24659304,1013.25,4.611645779,Autumn
2026-12,AL-Qasima,N/A,15.25342211,1013.25,9.429899977,Winter
2027-01,AL-Qasima,N/A,13.4678626,1013.25,8.768530475,Winter
2027-02,AL-Qasima,N/A,14.9242835,1013.25,7.39345839,Winter
2027-03,AL-Qasima,N/A,16.78782477,1013.25,9.863699706,Spring
2027-04,AL-Qasima,N/A,20.40061177,1013.25,3.823943006,Spring
2027-05,AL-Qasima,N/A,24.17489149,1013.25,2.042118416,Spring
2027-06,AL-Qasima,N/A,27.11771855,1013.25,0.1714696779,Summer
2027-07,AL-Qasima,N/A,29.15418323,1013.25,5.09E-17,Summer
2027-08,AL-Qasima,N/A,29.45199245,1013.25,9.51E-17,Summer
2027-09,AL-Qasima,N/A,27.59464377,1013.25,0.01438215391,Autumn
2027-10,AL-Qasima,N/A,24.56951778,1013.25,2.150287897,Autumn
2027-11,AL-Qasima,N/A,20.12026367,1013.25,4.700976796,Autumn
2027-12,AL-Qasima,N/A,16.00535553,1013.25,9.112441896,Winter
2028-01,AL-Qasima,N/A,13.87066637,1013.25,8.155740246,Winter
2028-02,AL-Qasima,N/A,14.73734442,1013.25,7.841562247,Winter
2028-03,AL-Qasima,N/A,17.1892191,1013.25,7.948217794,Spring
2028-04,AL-Qasima,N/A,20.470704,1013.25,6.864402991,Spring
2028-05,AL-Qasima,N/A,23.98686041,1013.25,3.346301314,Spring
2028-06,AL-Qasima,N/A,26.97115321,1013.25,0.01416238649,Summer
2028-07,AL-Qasima,N/A,29.18307133,1013.25,0,Summer
2028-08,AL-Qasima,N/A,29.41591842,1013.25,1.12E-04,Summer
2028-09,AL-Qasima,N/A,27.58075208,1013.25,0.1155505579,Autumn
2028-10,AL-Qasima,N/A,24.81787636,1013.25,1.991893929,Autumn
2028-11,AL-Qasima,N/A,19.94142605,1013.25,6.156106051,Autumn
2028-12,AL-Qasima,N/A,15.71039143,1013.25,7.097383795,Winter
2029-01,AL-Qasima,N/A,13.82908927,1013.25,9.98818039,Winter
2029-02,AL-Qasima,N/A,14.35013896,1013.25,8.834413512,Winter
2029-03,AL-Qasima,N/A,17.08583545,1013.25,9.224422014,Spring
2029-04,AL-Qasima,N/A,20.52444062,1013.25,5.263325668,Spring
2029-05,AL-Qasima,N/A,24.14659471,1013.25,3.04734544,Spring
2029-06,AL-Qasima,N/A,27.00685146,1013.25,0.008079852343,Summer
2029-07,AL-Qasima,N/A,29.2050593,1013.25,1.68E-17,Summer
2029-08,AL-Qasima,N/A,29.76224203,1013.25,0,Summer
2029-09,AL-Qasima,N/A,27.69365563,1013.25,0.06942558321,Autumn
2029-10,AL-Qasima,N/A,24.6062945,1013.25,1.790091404,Autumn
2029-11,AL-Qasima,N/A,20.31521064,1013.25,4.201184181,Autumn
2029-12,AL-Qasima,N/A,15.95911768,1013.25,9.859528025,Winter
2030-01,AL-Qasima,N/A,13.79971458,1013.25,9.873233622,Winter
2030-02,AL-Qasima,N/A,15.30343434,1013.25,7.353230977,Winter
2030-03,AL-Qasima,N/A,16.8870685,1013.25,7.80712472,Spring
2030-04,AL-Qasima,N/A,20.30983583,1013.25,3.810107952,Spring
2030-05,AL-Qasima,N/A,24.0246414,1013.25,3.291991338,Spring
2030-06,AL-Qasima,N/A,27.2055451,1013.25,0.02226066694,Summer
2030-07,AL-Qasima,N/A,29.11432423,1013.25,5.81E-18,Summer
2030-08,AL-Qasima,N/A,29.5481637,1013.25,0,Summer
2030-09,AL-Qasima,N/A,27.82174748,1013.25,0.06968346301,Autumn
2030-10,AL-Qasima,N/A,25.034605,1013.25,1.988834579,Autumn
2030-11,AL-Qasima,N/A,20.61168328,1013.25,5.762040455,Autumn
2030-12,AL-Qasima,N/A,15.68189522,1013.25,7.721569887,Winter
2026-01,Wadi Jerafi,N/A,13.43307755,1013.25,4.483797285,Winter
2026-02,Wadi Jerafi,N/A,14.49652788,1013.25,3.95858312,Winter
2026-03,Wadi Jerafi,N/A,17.48027167,1013.25,6.546088468,Spring
2026-04,Wadi Jerafi,N/A,21.53887777,1013.25,6.977246408,Spring
2026-05,Wadi Jerafi,N/A,25.25088217,1013.25,3.48885285,Spring
2026-06,Wadi Jerafi,N/A,28.43828851,1013.25,0.643294547,Summer
2026-07,Wadi Jerafi,N/A,29.92632024,1013.25,0,Summer
2026-08,Wadi Jerafi,N/A,30.48886279,1013.25,1.57E-17,Summer
2026-09,Wadi Jerafi,N/A,28.31398791,1013.25,0.6723431946,Autumn
2026-10,Wadi Jerafi,N/A,24.8307992,1013.25,1.045220438,Autumn
2026-11,Wadi Jerafi,N/A,20.04072194,1013.25,2.539706059,Autumn
2026-12,Wadi Jerafi,N/A,14.68992155,1013.25,4.43322061,Winter
2027-01,Wadi Jerafi,N/A,13.03391946,1013.25,4.053285933,Winter
2027-02,Wadi Jerafi,N/A,14.91383497,1013.25,4.797799329,Winter
2027-03,Wadi Jerafi,N/A,17.10446363,1013.25,7.567636723,Spring
2027-04,Wadi Jerafi,N/A,21.15417049,1013.25,4.723340064,Spring
2027-05,Wadi Jerafi,N/A,25.3788155,1013.25,2.211658202,Spring
2027-06,Wadi Jerafi,N/A,28.34161048,1013.25,0.1982686083,Summer
2027-07,Wadi Jerafi,N/A,30.22812655,1013.25,0,Summer
2027-08,Wadi Jerafi,N/A,30.47083189,1013.25,3.03E-05,Summer
2027-09,Wadi Jerafi,N/A,28.44304874,1013.25,0.01486223268,Autumn
2027-10,Wadi Jerafi,N/A,24.85798946,1013.25,2.077813052,Autumn
2027-11,Wadi Jerafi,N/A,19.92428708,1013.25,2.298227052,Autumn
2027-12,Wadi Jerafi,N/A,15.41393509,1013.25,4.442683252,Winter
2028-01,Wadi Jerafi,N/A,13.43746274,1013.25,3.567786269,Winter
2028-02,Wadi Jerafi,N/A,14.65632598,1013.25,5.040032716,Winter
2028-03,Wadi Jerafi,N/A,17.56214509,1013.25,6.477255431,Spring
2028-04,Wadi Jerafi,N/A,21.22864016,1013.25,7.57996641,Spring
2028-05,Wadi Jerafi,N/A,25.09918402,1013.25,5.535405851,Spring
2028-06,Wadi Jerafi,N/A,28.14111594,1013.25,0.09883254574,Summer
2028-07,Wadi Jerafi,N/A,30.27341879,1013.25,0,Summer
2028-08,Wadi Jerafi,N/A,30.41892974,1013.25,2.55E-04,Summer
2028-09,Wadi Jerafi,N/A,28.38838875,1013.25,0.1028798048,Autumn
2028-10,Wadi Jerafi,N/A,25.07379973,1013.25,1.648434845,Autumn
2028-11,Wadi Jerafi,N/A,19.72784856,1013.25,4.023898461,Autumn
2028-12,Wadi Jerafi,N/A,15.15489728,1013.25,2.480997445,Winter
2029-01,Wadi Jerafi,N/A,13.32031292,1013.25,5.452694331,Winter
2029-02,Wadi Jerafi,N/A,14.26103512,1013.25,5.185070272,Winter
2029-03,Wadi Jerafi,N/A,17.43002937,1013.25,7.642873564,Spring
2029-04,Wadi Jerafi,N/A,21.26735366,1013.25,5.091096481,Spring
2029-05,Wadi Jerafi,N/A,25.29718719,1013.25,4.87541558,Spring
2029-06,Wadi Jerafi,N/A,28.24053709,1013.25,0.01901003276,Summer
2029-07,Wadi Jerafi,N/A,30.23709219,1013.25,0,Summer
2029-08,Wadi Jerafi,N/A,30.76109481,1013.25,0,Summer
2029-09,Wadi Jerafi,N/A,28.51150497,1013.25,0.06401450723,Autumn
2029-10,Wadi Jerafi,N/A,24.88111174,1013.25,1.014797152,Autumn
2029-11,Wadi Jerafi,N/A,20.09386142,1013.25,2.113112511,Autumn
2029-12,Wadi Jerafi,N/A,15.36673182,1013.25,4.047217497,Winter
2030-01,Wadi Jerafi,N/A,13.33803922,1013.25,6.274945456,Winter
2030-02,Wadi Jerafi,N/A,15.25658083,1013.25,5.114015826,Winter
2030-03,Wadi Jerafi,N/A,17.27003089,1013.25,5.430331383,Spring
2030-04,Wadi Jerafi,N/A,21.08232194,1013.25,3.492098506,Spring
2030-05,Wadi Jerafi,N/A,25.21077567,1013.25,4.192636697,Spring
2030-06,Wadi Jerafi,N/A,28.44740181,1013.25,0.03647292421,Summer
2030-07,Wadi Jerafi,N/A,30.18914959,1013.25,0,Summer
2030-08,Wadi Jerafi,N/A,30.6025732,1013.25,0,Summer
2030-09,Wadi Jerafi,N/A,28.6002341,1013.25,0.1736088009,Autumn
2030-10,Wadi Jerafi,N/A,25.33528496,1013.25,1.765068808,Autumn
2030-11,Wadi Jerafi,N/A,20.38589289,1013.25,3.216270084,Autumn
2030-12,Wadi Jerafi,N/A,15.1581173,1013.25,3.070900491,Winter
2026-01,Saint Catherine Reserve,N/A,11.23731735,1013.25,4.539210989,Winter
2026-02,Saint Catherine Reserve,N/A,12.34356945,1013.25,2.32491556,Winter
2026-03,Saint Catherine Reserve,N/A,15.26613718,1013.25,7.886970778,Spring
2026-04,Saint Catherine Reserve,N/A,19.4005081,1013.25,9.7067451,Spring
2026-05,Saint Catherine Reserve,N/A,23.08773432,1013.25,5.312373838,Spring
2026-06,Saint Catherine Reserve,N/A,26.10193124,1013.25,1.18585268,Summer
2026-07,Saint Catherine Reserve,N/A,27.22320691,1013.25,0,Summer
2026-08,Saint Catherine Reserve,N/A,27.74703256,1013.25,3.74E-16,Summer
2026-09,Saint Catherine Reserve,N/A,25.6648131,1013.25,2.330653974,Autumn
2026-10,Saint Catherine Reserve,N/A,22.21654393,1013.25,2.590036771,Autumn
2026-11,Saint Catherine Reserve,N/A,17.68738844,1013.25,3.847506436,Autumn
2026-12,Saint Catherine Reserve,N/A,12.54876013,1013.25,3.714919054,Winter
2027-01,Saint Catherine Reserve,N/A,10.89325679,1013.25,3.597721529,Winter
